Java,Pages enabled,Issues enabled,Scala,PHP,Python,Default branch,Size,Contributors Count,Forks Count,Open Issues Count,Watchers Count,Emacs Lisp,BSD-2-Clause,JavaScript,Wiki enabled,MIT,Pull requests enabled,Fork,HTML,Other,CSS,Go,Shell,Objective-C,SourceRank,Description,Name with Owner,Created Timestamp,Updated Timestamp,Last pushed Timestamp,Homepage URL,Language,Keywords,Stars Count
0,0,0,0,0,0,0,218,8,610,268,99,0,0,0,0,1,0,0,0,0,0,0,0,0,12,A simple Instagram javascript plugin,stevenschobert/instafeed.js,2012-10-31 17:33:34 UTC,2018-03-07 15:52:51 UTC,2018-02-08 20:26:40 UTC,http://instafeedjs.com,CoffeeScript,,2463
0,1,0,0,0,0,0,84,7,0,0,48,0,0,0,0,0,-1,0,0,0,0,1,0,0,6,"Gearman client, written in Go",Clever/gearman,2014-07-15 17:39:29 UTC,2017-03-19 16:44:03 UTC,2017-01-27 02:57:28 UTC,,Go,,5
0,1,0,0,1,0,0,346,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Symfony2 bundle for working with apple mobile (verifying payments and handling price matrixes).,Publero/PubleroAppleMobileBundle,2012-03-09 13:58:21 UTC,2015-06-19 17:59:59 UTC,2015-02-06 18:30:25 UTC,,PHP,,3
0,1,0,0,1,0,0,215,1,6,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,Add meta data to Eloquent models,ScubaClick/scubaclick-meta,2013-09-17 05:40:40 UTC,2017-03-20 17:27:16 UTC,2015-09-03 09:55:22 UTC,,PHP,,13
0,1,0,0,0,1,0,101,1,8,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,4,ST2 Plugin to create custom split screen ratios,spadgos/sublime-SplitScreen,2012-01-15 14:12:00 UTC,2016-12-30 09:16:32 UTC,2012-01-15 14:37:21 UTC,,Python,,47
0,1,0,0,0,0,0,1534,3,1,0,1,0,0,0,0,1,-1,0,0,0,1,0,0,0,3,Dada Framework – General-purpose SCSS framework for web developers,msikma/dadafw,2014-08-15 17:52:22 UTC,2016-12-28 20:57:09 UTC,2015-08-17 01:35:20 UTC,,CSS,,5
0,1,0,0,0,0,0,164,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,,snail-team/wn-command-init,2015-02-04 03:31:40 UTC,2015-03-30 06:10:48 UTC,2015-06-04 07:14:33 UTC,,JavaScript,,0
0,1,0,0,1,0,0,12,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Simple spam protection module for SilverStripe.,unisolutions/silverstripe-uniprotect,2013-04-23 14:30:18 UTC,2015-11-10 09:10:53 UTC,2016-03-23 06:02:15 UTC,,PHP,,5
0,1,0,0,1,0,0,216,10,9,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,11,The Hoa\Test library.,hoaproject/Test,2014-05-20 12:25:46 UTC,2017-10-25 01:24:13 UTC,2017-10-17 21:30:35 UTC,https://hoa-project.net/,PHP,,12
0,1,0,0,0,0,0,128,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,A Derby JS select component.,psirenny/d-select,2014-11-16 22:06:54 UTC,2016-12-28 20:56:45 UTC,2014-11-17 04:31:47 UTC,,JavaScript,,0
0,1,1,0,0,0,0,133,2,0,0,1,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,ANSI Color package for Go,hermanschaaf/color,2014-04-28 13:33:11 UTC,2016-04-29 04:30:53 UTC,2014-04-28 13:34:00 UTC,http://godoc.org/github.com/fatih/color,Go,,0
1,1,0,0,0,0,0,211,4,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,camunda BPM community extension providing support for JBehave testing framework,camunda/camunda-bpm-jbehave,2014-01-07 10:16:14 UTC,2017-10-07 22:33:37 UTC,2016-10-12 21:01:36 UTC,,Java,,8
0,1,0,0,0,1,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Python micro library that generates data matching a given regular expression.,simon-engledew/python-er,2012-05-20 22:39:27 UTC,2017-08-06 03:18:54 UTC,2017-01-02 00:17:22 UTC,,Python,,2
0,1,0,0,0,0,0,248,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,,groundwater/node-lib-init,2014-03-17 06:19:47 UTC,2016-12-28 21:38:22 UTC,2014-10-27 17:02:12 UTC,,JavaScript,,0
0,1,1,0,0,0,0,251,22,0,0,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,OAuth wrapper for node.js,beatlevic/node-oauth,2012-04-02 14:31:57 UTC,2016-04-29 22:06:57 UTC,2012-04-02 14:45:24 UTC,,JavaScript,,1
0,1,0,0,0,0,0,108,1,2,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,6,jQuery Template Based Markup Generation,rse/jquery-markup,2013-05-12 11:51:14 UTC,2017-12-03 09:37:40 UTC,2017-12-03 09:31:10 UTC,http://npmjs.com/jquery-markup,JavaScript,,55
0,1,0,0,0,1,0,932,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,"make ""dibs"" on stuff",slafs/dibs,2014-01-28 13:10:43 UTC,2017-12-29 04:02:46 UTC,2015-02-16 07:48:38 UTC,,Python,,0
0,1,0,0,0,0,0,194,19,2,0,3,0,0,0,0,1,-1,0,0,0,0,1,0,0,5,lib/pq fork with driver level pooling.,ld9999999999/pqpooling,2013-06-20 07:03:07 UTC,2017-02-27 15:10:20 UTC,2013-08-27 07:35:22 UTC,,Go,,11
0,1,0,0,0,0,0,392,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,Hubot script that post Icinga notifications to IRC channels.,JoergFiedler/icinga-hubot,2014-02-14 10:04:55 UTC,2017-02-06 03:04:04 UTC,2014-03-17 15:25:28 UTC,,CoffeeScript,,0
0,1,0,0,0,0,0,208,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,Ruby Gem for adding status helper methods to an activerecord model,jbueler/entity_status,2013-09-25 20:46:39 UTC,2017-04-17 12:17:27 UTC,2013-10-16 20:25:09 UTC,,Ruby,,0
0,1,0,0,0,0,0,1621,2,4,1,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Grunt plugin to run Machine.Specification tests,marcofranssen/grunt-dotnet-mspec,2014-01-26 11:38:48 UTC,2017-06-04 08:01:41 UTC,2015-04-12 17:47:47 UTC,,JavaScript,,1
0,1,0,0,1,0,0,260,0,0,0,5,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,Provides authentication via SimpleFM to a FileMaker database,soliantconsulting/zfc-user-simplefm,2014-05-07 19:05:33 UTC,2014-06-04 17:59:37 UTC,2014-06-04 17:59:36 UTC,,PHP,,0
0,1,0,0,0,0,0,164,2,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,Some nice to have addons to the native node fs module,klei/fs,2013-04-12 11:08:42 UTC,2017-03-20 10:53:35 UTC,2013-06-29 16:20:17 UTC,,JavaScript,,1
0,1,0,0,0,0,0,168,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,Modulo de autenticação e ACL,diegograssato/DTUXFirewall,2014-04-15 11:34:43 UTC,2017-01-23 14:12:31 UTC,2014-04-15 17:00:47 UTC,,,,0
0,1,0,0,1,0,0,478,6,10,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,5,Zend Framework 2 CMS system,coolcsn/CsnCms,2013-08-06 11:55:27 UTC,2016-12-28 18:12:09 UTC,2014-01-20 18:10:46 UTC,,PHP,,10
0,1,0,0,0,1,0,38,4,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Python API for fakturoid.,farin/python-fakturoid,2013-08-11 11:53:42 UTC,2017-10-13 11:46:09 UTC,2017-10-13 11:41:23 UTC,,Python,,14
0,1,0,0,0,0,0,212,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,"UDP server using nodejs that is listening for raw ""Teleinfo"" (EDF) datagrams",pyrou/node-teleinfo-server,2015-01-29 10:02:09 UTC,2017-09-08 03:37:06 UTC,2015-04-09 08:11:47 UTC,,JavaScript,,1
0,1,0,0,1,0,0,59,2,1,3,2,0,0,0,0,0,-1,0,0,1,0,0,0,0,3,SEO components for Nette framework,brabijan/nette-seo-components,2014-07-15 08:10:34 UTC,2016-04-14 21:29:23 UTC,2016-09-24 15:19:58 UTC,,PHP,,4
0,1,0,0,0,0,0,105,1,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,4,"Utilities that help you write Node programs and in particular, CLI scripts easily.",abi/node_util,2011-09-18 05:35:32 UTC,2017-01-22 22:10:18 UTC,2011-09-18 05:41:53 UTC,,CoffeeScript,,3
0,1,0,0,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Advanced template analog for Yii Framework 1.1,riftbit/Yii-ProjectTemplate,2014-09-02 16:53:51 UTC,2015-08-25 06:04:48 UTC,2015-12-08 10:27:58 UTC,,PHP,,2
0,1,0,0,0,0,0,144,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Simon Says game for the Novation Launchpad using the launchpad-app library.,DjDCH/simon-says-game,2014-04-01 00:38:00 UTC,2018-02-26 18:42:41 UTC,2014-04-01 03:05:14 UTC,,JavaScript,,0
0,1,0,0,1,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Support for batch importing for Yz2,omnilight/yz2-admin-import,2014-11-22 11:57:24 UTC,2018-01-28 17:39:32 UTC,2016-04-26 06:51:17 UTC,,PHP,,0
0,1,0,0,0,0,0,27,1,0,3,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,3,MongoDB-based job queuing system,mongodb-utils/mkue,2014-12-15 08:40:02 UTC,2017-03-21 07:48:50 UTC,2016-01-29 01:30:42 UTC,,JavaScript,,9
0,1,0,0,0,0,0,376,3,0,0,10,0,0,0,0,0,-1,0,0,0,0,1,0,0,4,Request/response framework for Heroku worker procs backed by Redis.,timehop/redisent,2014-06-03 20:26:32 UTC,2017-03-20 03:50:38 UTC,2014-12-23 23:18:25 UTC,https://godoc.org/github.com/timehop/redisent,Go,,13
0,1,0,0,0,1,0,303,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Parallel Test Cases Runner for PHPUnit,socialpoint-labs/parallel-phpunit,2014-09-15 15:42:20 UTC,2017-09-15 19:51:45 UTC,2015-06-07 22:54:49 UTC,,Python,,11
0,1,0,0,0,0,0,276,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GHC plugin for constant math elimination,kfish/const-math-ghc-plugin,2012-10-09 07:24:15 UTC,2018-02-04 11:48:15 UTC,2012-11-02 05:07:38 UTC,,Haskell,,16
0,1,0,0,0,0,0,116,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,normalizes any pathname to one leading slash and no trailing slash,jonpacker/normalize-pathname,2013-09-27 09:16:33 UTC,2017-06-02 22:01:02 UTC,2013-09-27 09:20:58 UTC,,JavaScript,,1
0,0,0,0,1,0,0,2354,8,77,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"FFmpegPHP is a pure OO PHP port of ffmpeg-php writter in C. It adds an easy to use, object-oriented API for accessing and retrieving information from video and audio files. It has methods for returning frames from movie files as images that can be manipulated using PHP's image functions. This works well for automatically creating thumbnail images from movies. FFmpegPHP is also useful for reporting the duration and bitrate of audio files (mp3, wma...). FFmpegPHP can access many of the video formats supported by ffmpeg (mov, avi, mpg, wmv...) ",char0n/ffmpeg-php,2010-01-31 13:03:09 UTC,2018-01-24 02:39:28 UTC,2018-01-16 08:53:36 UTC,http://char0n.github.io/ffmpeg-php/,PHP,,312
0,1,0,0,0,0,0,268,1,1,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,A node.js module for getting parent/child grapheme relations for Japanese kanji,Pomax/node-kanji-relations,2014-06-15 06:21:12 UTC,2017-06-18 02:01:39 UTC,2014-06-16 08:21:03 UTC,,JavaScript,,0
0,1,0,0,0,0,0,208,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,Lazy Iterator Manipulation,sciolist/lim,2013-09-19 20:41:03 UTC,2016-12-28 21:38:33 UTC,2013-10-04 22:22:17 UTC,,JavaScript,,0
0,1,0,0,0,0,0,48,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,3,:globe_with_meridians: Authoritative DNS server engine for Go,hlandau/madns,2014-10-22 15:15:22 UTC,2017-11-06 08:25:20 UTC,2016-11-12 11:58:35 UTC,,Go,,2
1,0,0,0,0,0,0,5759,5,10,26,8,0,0,0,0,0,0,0,0,1,0,0,0,0,5,Grapht dependency injector.,grouplens/grapht,2013-09-21 14:45:45 UTC,2017-10-26 04:07:20 UTC,2017-09-21 23:35:32 UTC,,Java,,14
0,1,0,0,0,0,4,184,2,33,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,5,Extension module of golang logging,qiniu/log,2013-03-10 11:40:23 UTC,2018-01-29 09:02:54 UTC,2014-07-28 01:23:31 UTC,,Go,,43
0,1,0,0,0,0,0,58918,2,7,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Elijah cloudlet system,cmusatyalab/elijah-cloudlet,2013-01-24 21:54:42 UTC,2017-10-03 20:06:29 UTC,2015-04-11 02:02:33 UTC,http://elijah.cs.cmu.edu/,,,28
0,1,0,0,0,0,0,284,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Unopiniated easy to template form element customizer.,sebastienfilion/customize.form.idex,2014-02-02 14:06:41 UTC,2017-09-07 00:37:10 UTC,2014-02-18 13:33:14 UTC,,JavaScript,,1
1,1,0,0,0,0,0,42,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,Blazebit/blaze-cbav,2012-07-18 18:18:16 UTC,2017-10-11 06:47:26 UTC,2016-11-02 15:08:31 UTC,,Java,,4
0,1,0,0,0,0,0,230,6,21,5,46,0,0,1,0,1,0,0,0,0,0,0,0,0,8,Logstash stream for the Bunyan logger,sheknows/bunyan-logstash,2013-09-19 18:45:04 UTC,2017-04-06 02:38:52 UTC,2016-07-19 12:26:00 UTC,,JavaScript,,33
0,1,0,0,0,0,0,688,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,2,a javascrpit loader and manager,dexbol/boomjs,2011-03-23 01:38:01 UTC,2016-01-29 13:39:09 UTC,2015-03-09 03:04:04 UTC,,JavaScript,,1
0,1,0,0,0,0,0,3601,22,74,15,34,0,0,1,1,1,0,0,0,0,0,0,0,0,7,"A generator for creating static sites. Helps you harness the power of your favorite tools: Jade or Nunjucks, Gulp, ES6/2015, and much more!",larsonjj/generator-yeogurt,2013-10-27 17:00:01 UTC,2018-02-01 07:59:51 UTC,2017-12-10 02:03:28 UTC,,JavaScript,,492
0,1,0,0,0,1,0,283,6,8,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,zc.buildout recipe to install phantomjs/casperjs,gawel/gp.recipe.phantomjs,2012-09-03 09:07:42 UTC,2017-01-22 22:17:38 UTC,2015-03-12 16:05:20 UTC,,Python,,4
0,1,0,0,0,0,0,862,6,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Hubot scripts for Visual Studio Online,scrumdod/hubot-vso-scripts,2014-06-13 16:12:34 UTC,2017-06-16 21:36:25 UTC,2015-11-13 21:15:29 UTC,,CoffeeScript,,9
0,1,0,0,0,0,0,112,1,0,0,1,0,1,0,0,0,-1,0,0,0,0,1,0,0,3,computes CIDR from netmask string,karrick/netmask,2013-08-28 05:19:03 UTC,2014-06-13 05:41:15 UTC,2013-08-28 05:38:37 UTC,,Go,,1
0,1,0,0,1,0,0,176,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,Filesystem file finder and filterer with special support for YAML front-matter.,allmarkedup/ffs,2014-11-06 15:44:16 UTC,2015-01-08 11:17:37 UTC,2015-01-08 11:18:11 UTC,,PHP,,0
0,1,0,0,0,0,0,950,8,49,19,12,0,0,1,0,1,-1,0,0,0,0,0,0,0,9,"LESS loader plugin for RequireJS with builds, based on RequireCSS",guybedford/require-less,2012-10-02 19:23:12 UTC,2017-02-27 13:10:30 UTC,2017-02-27 13:03:12 UTC,,JavaScript,,130
0,1,0,0,1,0,0,219,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,A dead-simple PHP router.,danielmunro/cue,2014-01-14 16:06:31 UTC,2014-10-21 19:07:31 UTC,2014-08-17 17:12:57 UTC,,PHP,,2
0,1,0,0,0,0,0,200,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,"AjGenesisNode Django tasks and templates, to generate web sites using Django. WIP.",ajlopez/AjGenesisNode-Django,2014-03-23 20:53:34 UTC,2018-01-27 01:02:50 UTC,2014-09-06 18:34:49 UTC,,JavaScript,,0
0,1,1,0,0,0,0,445,24,0,0,1,0,0,1,1,0,-1,1,0,0,0,0,0,0,2,[Symfony2] A pretty nice way to expose your translation messages to your JavaScript.,hardchor/BazingaExposeTranslationBundle,2012-11-14 01:00:17 UTC,2016-12-28 19:28:11 UTC,2013-10-12 17:53:47 UTC,,JavaScript,,0
0,1,0,0,1,0,0,200,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Generic relay point finding : core classes,dspsofts/relaypoint-core,2015-01-11 20:11:19 UTC,2017-10-29 09:56:46 UTC,2015-01-17 09:14:47 UTC,,PHP,,0
0,0,0,0,1,0,0,232,1,9,1,4,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,Zend Framework 2 module for easy integration of the CKEditor WYSIWYG,neilime/zf2-ckeditor-bundle,2013-01-21 16:56:49 UTC,2016-12-28 19:53:00 UTC,2013-02-04 18:47:52 UTC,http://neilime.github.com/zf2-ckeditor-bundle,PHP,,5
0,1,0,0,0,0,0,172,1,0,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,Object Factories using a SnowBlower,jtenner/SnowBlower,2014-02-12 19:23:53 UTC,2014-02-14 19:41:23 UTC,2014-02-14 19:41:22 UTC,,JavaScript,,0
0,0,0,0,1,0,0,215,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Querying your database DRYly,voilab/acedao,2013-10-20 12:11:07 UTC,2017-03-02 19:07:27 UTC,2017-03-16 12:59:09 UTC,http://voilab.github.io/acedao,PHP,,0
0,1,0,0,0,0,0,201,1,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Simple string interpolation,alexeyraspopov/string-interpolate,2014-03-16 15:43:53 UTC,2018-02-23 17:51:14 UTC,2014-06-19 06:50:14 UTC,,JavaScript,,4
0,1,0,0,0,0,0,260,2,1,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,2,A dart package for parsing a rss feed.,jorishermans/dart-rss,2013-11-27 21:29:44 UTC,2017-02-19 14:04:16 UTC,2014-04-03 19:12:46 UTC,,Dart,,3
0,1,0,0,0,0,0,212,1,0,1,2,0,0,0,0,1,-1,0,0,0,1,0,0,0,3,The paper-dropdown of Polymer,Yobretaw/Polymer-paper-dropdown,2014-08-19 02:50:33 UTC,2016-12-28 18:20:24 UTC,2014-09-20 15:32:21 UTC,,CSS,,1
0,1,0,0,0,0,0,13,1,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,3,An eco transformer for Cogs.,caseywebdev/cogs-transformer-eco,2015-02-06 02:27:02 UTC,2017-03-28 02:30:48 UTC,2016-10-19 15:32:33 UTC,,JavaScript,,0
0,1,1,0,0,0,0,152,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,7,The chainy core.,chainyjs/chainy-core,2014-05-18 08:54:21 UTC,2017-03-01 03:02:46 UTC,2016-06-04 15:44:10 UTC,,JavaScript,,5
0,1,0,0,0,0,0,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,extract emails and associated name from string,pgherveou/mailscan,2013-04-08 13:07:48 UTC,2017-09-01 18:37:18 UTC,2013-04-08 13:15:42 UTC,,JavaScript,,2
0,1,0,0,0,0,0,8729,2,4,1,5,0,0,0,1,0,-1,0,0,0,0,0,0,0,7,This project helps you to build wonderful presentations based on HTML and JavaScript. It is powered by middleman and reveal.js,fedux-org/middleman-presentation,2014-04-18 18:49:09 UTC,2017-04-17 14:23:28 UTC,2016-05-21 11:25:30 UTC,https://github.com/fedux-org/middleman-presentation,Ruby,,87
0,1,0,0,0,0,0,152,1,0,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,5,Parse and Serialize object streams over SSE/EventSource,finnp/ssejson,2014-11-09 22:04:52 UTC,2017-01-22 21:15:14 UTC,2014-12-21 15:49:15 UTC,,JavaScript,,5
0,1,0,0,0,0,0,85,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,WebJar (http://www.webjars.org/) for fancyBox (http://fancyapps.com/fancybox/),webjars/fancybox,2013-10-07 18:14:53 UTC,2017-10-11 07:14:54 UTC,2013-10-07 19:39:16 UTC,,,,0
0,1,0,0,1,0,0,264,1,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,3,deprecated,Raphhh/puppy-service,2015-01-24 22:27:53 UTC,2016-12-28 17:17:48 UTC,2015-04-09 18:37:53 UTC,,PHP,,0
0,1,0,0,1,0,0,35,1,4,1,2,0,0,0,1,0,-1,0,0,0,0,0,0,0,5,Serialize and unserialize a PHP object-graph to/from a JSON string representation,mindplay-dk/jsonfreeze,2012-06-12 22:37:40 UTC,2017-01-16 18:41:28 UTC,2017-01-16 17:42:17 UTC,,PHP,,19
0,1,0,0,0,0,0,992,2,0,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,4,Aligns a pair of ndarrays up to translation,scijs/phase-align,2013-05-17 17:20:16 UTC,2015-11-04 12:29:52 UTC,2015-07-08 15:52:16 UTC,,JavaScript,,12
0,1,0,0,0,0,0,168,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Lightweight map that persists to web storage.,robertodling/persisted-map,2014-04-28 17:08:25 UTC,2016-12-28 18:19:12 UTC,2014-05-01 13:38:47 UTC,,JavaScript,,1
0,1,1,0,0,0,425,2144,3,1,0,1,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,Grunt task for running Jasmine specs,zeelux/grunt-jasmine-html-spec-runner,2013-03-12 12:32:21 UTC,2016-08-18 23:17:16 UTC,2013-03-12 14:15:56 UTC,,JavaScript,,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,The d3.bisect function from d3,jfsiii/d3-bisect,2014-04-03 03:31:29 UTC,2014-04-03 03:31:29 UTC,2014-04-03 03:31:29 UTC,,,,0
0,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Takes an image and greyscales it.,MauriceButler/greyscaler,2013-10-04 05:34:25 UTC,2017-01-28 02:22:27 UTC,2016-04-15 07:10:18 UTC,,JavaScript,,0
0,1,0,0,1,0,0,172,2,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"Automatic documentation package for Phrest, still in beta, please submit issues or pull requests",phrest/doc,2014-05-11 16:18:33 UTC,2014-08-26 14:24:16 UTC,2014-06-03 12:54:30 UTC,,PHP,,2
1,1,0,0,0,0,0,5231,5,15,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,hmsonline/cassandra-triggers,2012-02-07 14:25:35 UTC,2017-07-28 01:50:53 UTC,2013-12-17 16:34:52 UTC,,Java,,50
0,1,0,0,0,0,0,104,1,0,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,"An event emitter layer on binary data transfer like WebSockets or TCP connections between node processes. Has only basic data support currently, plans are to support any object JSON can.",arextar/binary_emitter,2012-09-28 14:04:26 UTC,2017-12-28 11:18:29 UTC,2012-10-08 03:01:27 UTC,,JavaScript,,0
0,1,0,0,0,0,0,116,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,Promise aware wrapper for Node's dns module,node-then/dns-then,2013-07-23 00:37:44 UTC,2017-10-11 06:09:51 UTC,2013-07-23 01:02:30 UTC,,JavaScript,,3
0,1,0,0,0,1,0,80,3,28,5,15,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Python API for Glassdoor.com,hackerlist/glassdoor,2013-03-05 04:20:28 UTC,2017-08-04 17:40:52 UTC,2016-07-27 02:04:00 UTC,,Python,,55
0,1,0,0,1,0,0,152,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,Yii 1.1 UserIdentity reimplemented as a trait,igorsantos07/Yii-UserIdentity-trait,2014-07-07 19:57:20 UTC,2014-07-07 19:59:06 UTC,2014-07-18 18:37:23 UTC,,PHP,,0
0,0,0,0,0,0,0,1524,1,0,0,2,0,0,1,0,0,-1,0,0,0,0,0,0,0,2,Framework for web 2.0 sites,SamuraiJack/Symbie,2009-06-01 16:20:53 UTC,2017-03-02 23:40:26 UTC,2011-01-20 11:30:00 UTC,http://symbie.org,JavaScript,,1
0,1,0,0,1,0,0,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Simple event logger for Zend Framework 2,atans/AtansLogger,2013-12-04 06:16:04 UTC,2018-02-23 09:40:16 UTC,2015-02-24 03:31:34 UTC,,PHP,,0
0,1,0,0,0,0,0,476,1,0,0,28,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,Captures raw sent and received data in the debug_output supported by Ruby's net library,zendesk/raw_net_capture,2014-12-17 17:54:33 UTC,2016-07-21 17:36:54 UTC,2015-02-25 23:01:07 UTC,,Ruby,,2
0,1,1,0,0,0,0,1156,3,0,0,1,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,Exponentially Weighted Moving Average algorithms for Go.,quipo/ewma,2014-01-10 17:47:42 UTC,2016-04-29 04:31:23 UTC,2013-10-01 20:51:36 UTC,,Go,,0
0,1,0,0,0,0,0,120,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,3,Simple extend is a JavaScript constructor inheritance utility.,tirithen/node-simple-extend,2013-11-19 18:35:34 UTC,2017-12-28 09:20:15 UTC,2013-11-20 14:03:05 UTC,,JavaScript,,0
0,1,0,0,0,0,0,149,1,0,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,2,Uglify has lots of options. This makes them easier to deal with.,bfricka/uglifyopts,2014-09-20 04:52:39 UTC,2017-09-24 21:01:16 UTC,2014-09-20 07:51:26 UTC,,JavaScript,,0
0,1,1,0,1,0,0,119,2,0,0,5,0,0,0,0,1,-1,1,0,0,0,0,0,0,3,,citizennet/fp-exec-plugin,2013-04-16 23:18:28 UTC,2017-03-19 15:46:10 UTC,2013-04-17 22:58:56 UTC,,PHP,,0
0,1,0,0,0,0,0,22,1,2,0,1,0,0,1,0,1,-1,0,0,0,0,0,0,0,6,A wrapper around Ginger proofreader for correcting spelling and grammar mistakes based on the context of complete sentences.,robinvdvleuten/gingerbread,2014-01-03 10:37:23 UTC,2016-12-28 21:12:03 UTC,2016-04-25 14:27:56 UTC,,JavaScript,,27
0,1,0,0,0,0,0,116,1,0,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,3,,brianloveswords/filesystem-browserify,2013-01-22 08:26:04 UTC,2016-12-28 21:06:56 UTC,2013-01-22 08:28:55 UTC,,JavaScript,,4
0,0,0,0,1,0,0,389,4,13,1,5,0,0,0,0,0,-1,0,0,1,0,0,0,0,6,SDK Não Oficial para integração a partir de aplicações PHP com as APIs do Submarino Marketplace,gpupo/submarino-sdk,2014-09-18 18:14:38 UTC,2017-10-28 18:47:07 UTC,2017-10-24 11:08:48 UTC,https://opensource.gpupo.com/submarino-sdk/,PHP,,11
